Timestamp,UserID,Action,ResponseTime
2024-06-03 23:37:55,U0006,LOGOUT,86.68
2024-06-29 04:38:37,U0049,SEARCH,20.09
2024-06-08 02:56:50,U0043,LOGIN,275.0
2024-06-19 22:21:45,U0040,SEARCH,113.92
2024-06-16 08:51:47,U0020,SEARCH,458.34
2024-06-15 18:49:35,U0028,SEARCH,459.26
2024-06-05 08:01:38,U0038,LOGIN,493.48
2024-06-20 14:55:26,U0009,UPLOAD,49.96
2024-06-27 15:29:51,U0004,LOGIN,288.81
2024-06-18 10:33:01,U0008,UPLOAD,435.53
2024-06-12 10:04:32,U0028,SEARCH,209.25
2024-06-16 10:38:42,U0046,LOGOUT,203.15
2024-06-27 11:06:33,U0014,SEARCH,247.94
2024-06-10 03:18:00,U0036,LOGOUT,463.75
2024-06-21 06:06:52,U0010,LOGOUT,438.91
2024-06-07 02:16:31,U0009,LOGIN,331.23
2024-06-07 23:46:02,U0047,DOWNLOAD,335.8
2024-06-07 14:11:24,U0006,LOGIN,406.85
2024-06-23 03:18:42,U0045,SEARCH,224.34
2024-06-09 17:28:44,U0030,SEARCH,284.98
2024-06-22 20:20:28,U0025,LOGOUT,109.18
2024-06-30 08:22:44,U0001,SEARCH,426.47
2024-06-12 11:50:01,U0046,SEARCH,217.2
2024-06-27 12:19:47,U0037,LOGOUT,489.55
2024-06-28 13:56:32,U0031,SEARCH,74.32
2024-06-24 09:01:35,U0045,LOGIN,370.49
2024-06-26 13:18:35,U0049,UPLOAD,243.17
2024-06-04 19:08:59,U0034,DOWNLOAD,62.45
2024-06-23 22:26:45,U0041,SEARCH,481.0
2024-06-04 18:58:19,U0044,SEARCH,403.09
2024-06-16 04:05:18,U0040,LOGIN,184.9
2024-06-01 12:33:48,U0031,ERROR,8159.19
2024-06-28 20:43:04,U0047,LOGOUT,189.4
2024-06-15 07:15:17,U0019,LOGIN,353.62
2024-06-30 00:17:49,U0048,LOGOUT,396.81
2024-06-13 15:26:17,U0004,SEARCH,297.51
2024-06-28 19:25:48,U0004,SEARCH,160.04
2024-06-02 07:48:16,U0019,ERROR,1185.05
2024-06-04 17:33:03,U0018,LOGOUT,315.58
2024-06-14 08:39:04,U0017,LOGIN,73.54
2024-06-09 11:26:23,U0038,SEARCH,336.39
2024-06-18 22:48:34,U0012,LOGOUT,356.37
2024-06-24 12:58:15,U0012,UPLOAD,433.77
2024-06-17 15:26:48,U0006,DOWNLOAD,305.86
2024-06-08 11:35:53,U0032,UPLOAD,218.21
2024-06-19 14:25:18,U0016,SEARCH,368.48
2024-06-09 02:53:56,U0014,SEARCH,424.08
2024-06-03 15:17:38,U0042,LOGOUT,413.37
2024-06-03 13:11:38,U0011,ERROR,4312.28
2024-06-24 02:53:25,U0048,DOWNLOAD,462.78
2024-06-12 08:14:06,U0025,SEARCH,207.23
2024-06-13 17:58:49,U0010,SEARCH,228.67
2024-06-15 00:28:02,U0029,LOGOUT,171.53
2024-06-26 17:47:24,U0044,DOWNLOAD,66.73
2024-06-26 19:00:05,U0041,LOGOUT,425.23
2024-06-30 15:16:02,U0042,UPLOAD,180.78
2024-06-13 23:10:47,U0007,LOGOUT,300.4
2024-06-23 09:13:49,U0050,SEARCH,136.06
2024-06-29 13:54:48,U0050,LOGIN,181.96
2024-06-09 17:37:05,U0021,SEARCH,342.94
2024-06-04 07:10:11,U0001,ERROR,4751.12
2024-06-22 15:33:37,U0023,LOGOUT,155.98
2024-06-10 08:57:14,U0003,LOGIN,64.13
2024-06-29 20:13:17,U0043,DOWNLOAD,124.08
2024-06-30 02:20:02,U0041,LOGIN,479.74
2024-06-05 04:38:50,U0039,LOGIN,335.07
2024-06-28 11:31:04,U0012,DOWNLOAD,353.91
2024-06-13 07:09:27,U0019,ERROR,8428.83
2024-06-23 00:18:00,U0018,UPLOAD,352.27
2024-06-16 16:47:35,U0017,LOGIN,55.52
2024-06-04 00:41:11,U0025,LOGOUT,498.06
2024-06-13 12:52:11,U0017,LOGIN,53.31
2024-06-10 17:47:47,U0040,LOGOUT,329.83
2024-06-06 06:19:50,U0010,SEARCH,227.0
2024-06-30 19:19:21,U0042,LOGIN,231.96
2024-06-13 13:45:09,U0007,LOGIN,53.8
2024-06-13 03:57:57,U0050,ERROR,8073.79
2024-06-08 05:25:40,U0042,SEARCH,467.79
2024-06-19 22:56:47,U0018,LOGIN,178.32
2024-06-19 23:55:58,U0037,LOGIN,359.65
2024-06-24 19:40:58,U0031,ERROR,7604.24
2024-06-04 09:40:19,U0035,LOGOUT,204.52
2024-06-24 09:38:52,U0008,SEARCH,468.82
2024-06-18 10:10:12,U0022,SEARCH,212.3
2024-06-05 09:38:04,U0024,SEARCH,481.24
2024-06-04 21:44:20,U0030,UPLOAD,159.18
2024-06-10 20:39:09,U0012,SEARCH,484.41
2024-06-10 06:32:05,U0020,SEARCH,450.3
2024-06-18 10:34:10,U0032,LOGIN,323.74
2024-06-10 04:44:31,U0009,LOGIN,32.18
2024-06-29 18:49:53,U0016,ERROR,613.78
2024-06-27 05:47:19,U0042,LOGOUT,276.29
2024-06-22 19:28:51,U0002,LOGIN,46.91
2024-06-03 01:52:57,U0026,LOGIN,407.41
2024-06-26 09:28:42,U0030,DOWNLOAD,437.7
2024-06-27 01:08:21,U0010,SEARCH,131.83
2024-06-04 11:55:30,U0003,SEARCH,254.67
2024-06-01 22:12:36,U0031,DOWNLOAD,316.82
2024-06-12 18:44:44,U0045,SEARCH,26.9
2024-06-03 10:12:19,U0020,UPLOAD,66.7
2024-06-30 16:07:47,U0011,UPLOAD,50.7
2024-06-06 03:53:05,U0008,ERROR,7202.62
2024-06-11 16:59:08,U0005,UPLOAD,224.58
2024-06-20 12:22:26,U0021,LOGIN,348.36
2024-06-27 12:00:06,U0009,LOGOUT,483.05
2024-06-11 08:25:59,U0049,LOGIN,103.25
2024-06-04 01:39:31,U0008,LOGOUT,383.62
2024-06-09 03:47:36,U0045,LOGOUT,99.2
2024-06-12 19:51:59,U0038,LOGIN,67.98
2024-06-30 17:32:45,U0025,UPLOAD,27.5
2024-06-24 15:21:29,U0006,LOGIN,106.12
2024-06-05 07:51:25,U0046,SEARCH,445.72
2024-06-21 04:56:02,U0045,UPLOAD,390.83
2024-06-07 03:50:25,U0014,LOGIN,150.06
2024-06-22 20:46:34,U0027,LOGOUT,103.78
2024-06-02 19:49:54,U0039,LOGIN,259.95
2024-06-05 06:33:07,U0041,UPLOAD,164.58
2024-06-21 07:55:15,U0001,SEARCH,112.11
2024-06-26 17:43:35,U0007,SEARCH,434.11
2024-06-27 04:49:21,U0033,LOGOUT,389.76
2024-06-11 02:27:51,U0018,LOGIN,74.09
2024-06-08 05:51:03,U0044,UPLOAD,457.51
2024-06-25 03:38:48,U0012,LOGIN,462.88
2024-06-03 14:56:48,U0042,LOGOUT,120.6
2024-06-13 04:52:51,U0022,SEARCH,447.24
2024-06-22 23:57:18,U0003,LOGIN,45.18
2024-06-27 02:04:13,U0012,LOGIN,33.95
2024-06-25 23:54:22,U0008,LOGIN,132.94
2024-06-22 14:15:14,U0038,SEARCH,221.15
2024-06-16 19:27:01,U0015,UPLOAD,176.54
2024-06-05 18:15:10,U0016,SEARCH,437.55
2024-06-19 05:31:36,U0015,LOGIN,300.84
2024-06-03 15:18:35,U0028,LOGIN,465.39
2024-06-23 02:06:10,U0012,LOGOUT,85.47
2024-06-10 10:12:24,U0041,LOGOUT,149.45
2024-06-17 07:20:30,U0009,LOGIN,292.96
2024-06-14 14:55:39,U0009,LOGIN,243.46
2024-06-21 07:15:57,U0011,UPLOAD,125.53
2024-06-15 07:53:17,U0039,LOGIN,401.39
2024-06-30 16:28:54,U0011,SEARCH,285.32
2024-06-12 03:37:21,U0006,ERROR,4719.83
2024-06-11 12:10:26,U0038,ERROR,4191.73
2024-06-01 16:53:53,U0047,ERROR,7859.76
2024-06-13 00:44:40,U0021,ERROR,2040.54
2024-06-29 17:27:50,U0010,DOWNLOAD,451.16
2024-06-21 06:44:22,U0003,LOGIN,245.91
2024-06-25 11:27:16,U0003,ERROR,3579.17
2024-06-05 18:10:38,U0029,ERROR,793.67
2024-06-01 14:28:25,U0045,SEARCH,475.97
2024-06-07 10:37:14,U0023,LOGOUT,330.87
2024-06-05 09:42:27,U0002,ERROR,2778.29
2024-06-23 07:06:11,U0037,SEARCH,31.72
2024-06-23 01:55:40,U0030,UPLOAD,439.62
2024-06-20 16:16:44,U0012,UPLOAD,197.8
2024-06-23 12:56:37,U0046,SEARCH,432.98
2024-06-04 10:22:11,U0025,DOWNLOAD,179.79
2024-06-02 14:06:53,U0019,ERROR,2464.61
2024-06-30 17:36:56,U0035,SEARCH,119.43
2024-06-04 22:19:26,U0040,DOWNLOAD,373.17
2024-06-03 15:51:36,U0033,DOWNLOAD,343.83
2024-06-03 12:04:29,U0008,LOGOUT,243.37
2024-06-02 23:37:19,U0024,LOGOUT,331.12
2024-06-04 06:04:03,U0036,SEARCH,118.26
2024-06-17 06:13:16,U0016,SEARCH,331.54
2024-06-29 03:53:17,U0045,LOGOUT,377.61
2024-06-11 22:39:12,U0021,LOGOUT,148.33
2024-06-21 12:44:53,U0018,LOGIN,198.95
2024-06-22 23:05:47,U0032,SEARCH,418.19
2024-06-23 19:46:50,U0046,SEARCH,416.18
2024-06-15 04:30:45,U0029,SEARCH,403.95
2024-06-04 04:27:42,U0013,DOWNLOAD,239.78
2024-06-04 21:24:19,U0026,DOWNLOAD,158.42
2024-06-04 17:39:00,U0007,LOGIN,73.77
2024-06-08 04:22:44,U0032,LOGIN,118.04
2024-06-02 02:26:09,U0019,ERROR,6157.51
2024-06-07 09:49:22,U0031,LOGOUT,233.05
2024-06-02 01:01:43,U0019,LOGIN,30.58
2024-06-12 06:40:54,U0034,SEARCH,217.61
2024-06-17 15:22:55,U0042,SEARCH,176.63
2024-06-29 19:18:40,U0043,SEARCH,424.12
2024-06-22 14:45:40,U0030,LOGOUT,83.34
2024-06-15 21:05:33,U0011,UPLOAD,128.86
2024-06-19 01:17:51,U0019,UPLOAD,42.71
2024-06-18 03:24:56,U0019,ERROR,1538.95
2024-06-08 19:20:01,U0046,SEARCH,107.49
2024-06-09 12:18:30,U0046,SEARCH,339.85
2024-06-08 10:49:21,U0011,LOGOUT,39.75
2024-06-16 08:53:45,U0037,LOGIN,145.0
2024-06-09 22:57:14,U0014,SEARCH,36.65
2024-06-16 09:15:58,U0023,LOGIN,235.25
2024-06-08 21:26:23,U0035,LOGOUT,461.81
2024-06-20 15:20:57,U0032,UPLOAD,474.94
2024-06-16 13:04:51,U0010,LOGIN,374.48
2024-06-25 15:10:27,U0022,SEARCH,161.87
2024-06-15 01:40:23,U0049,DOWNLOAD,295.39
2024-06-08 03:21:52,U0037,SEARCH,462.7
2024-06-17 10:35:45,U0045,LOGIN,249.91
2024-06-02 22:41:51,U0009,SEARCH,76.1
2024-06-02 04:53:20,U0026,SEARCH,125.78
2024-06-18 08:23:37,U0006,LOGOUT,311.91
2024-06-10 11:21:57,U0038,SEARCH,395.02
2024-06-14 11:48:31,U0013,LOGIN,278.44
2024-06-22 14:59:46,U0044,SEARCH,61.94
2024-06-25 20:16:32,U0026,LOGIN,172.52
2024-06-30 08:58:00,U0033,DOWNLOAD,456.05
2024-06-18 12:40:15,U0026,LOGIN,429.83
2024-06-18 22:39:00,U0025,LOGOUT,156.63
2024-06-18 01:21:29,U0020,DOWNLOAD,439.66
2024-06-05 06:03:35,U0014,SEARCH,233.23
2024-06-21 04:13:13,U0029,LOGOUT,406.72
2024-06-21 13:48:01,U0047,DOWNLOAD,86.99
2024-06-29 12:06:51,U0039,LOGIN,119.74
2024-06-24 00:57:51,U0034,DOWNLOAD,51.74
2024-06-29 16:11:26,U0049,LOGOUT,23.18
2024-06-14 06:27:04,U0027,LOGIN,241.82
2024-06-28 13:40:13,U0049,DOWNLOAD,115.64
2024-06-19 12:47:37,U0019,SEARCH,40.27
2024-06-15 15:50:50,U0038,LOGOUT,288.45
2024-06-23 11:57:37,U0015,LOGIN,21.17
2024-06-13 18:02:27,U0020,DOWNLOAD,420.44
2024-06-23 22:33:01,U0008,SEARCH,448.49
2024-06-21 06:01:22,U0012,ERROR,6206.2
2024-06-12 21:09:17,U0002,LOGIN,153.06
2024-06-04 05:44:24,U0039,SEARCH,298.91
2024-06-28 10:56:31,U0028,UPLOAD,321.44
2024-06-24 02:37:39,U0045,UPLOAD,199.14
2024-06-28 22:13:50,U0002,UPLOAD,98.17
2024-06-03 20:10:10,U0010,LOGOUT,441.59
2024-06-07 13:51:57,U0023,LOGIN,150.88
2024-06-21 08:46:09,U0041,DOWNLOAD,190.87
2024-06-15 01:42:25,U0019,SEARCH,469.43
2024-06-25 22:41:52,U0013,UPLOAD,107.96
2024-06-05 14:06:38,U0039,UPLOAD,280.98
2024-06-16 08:24:42,U0044,UPLOAD,150.3
2024-06-18 14:22:10,U0007,SEARCH,188.78
2024-06-07 23:26:34,U0001,LOGIN,155.08
2024-06-24 12:56:53,U0027,LOGOUT,457.18
2024-06-05 23:19:31,U0014,LOGIN,126.13
2024-06-10 03:31:17,U0036,SEARCH,419.08
2024-06-26 12:25:47,U0035,SEARCH,357.09
2024-06-06 12:46:51,U0027,ERROR,733.78
2024-06-07 08:53:47,U0002,ERROR,2838.58
2024-06-18 14:25:22,U0009,UPLOAD,447.07
2024-06-30 00:18:40,U0034,UPLOAD,184.18
2024-06-15 18:58:58,U0002,SEARCH,76.93
2024-06-07 05:57:47,U0045,LOGIN,128.76
2024-06-07 02:02:11,U0014,LOGIN,57.73
2024-06-06 10:09:56,U0005,LOGIN,252.44
2024-06-21 22:26:23,U0003,LOGIN,35.74
2024-06-25 22:14:47,U0038,LOGIN,77.08
2024-06-13 06:46:51,U0003,LOGIN,340.44
2024-06-05 16:26:05,U0008,DOWNLOAD,118.59
2024-06-10 17:02:43,U0012,SEARCH,34.04
2024-06-08 01:35:10,U0048,DOWNLOAD,475.42
2024-06-17 21:15:32,U0023,LOGIN,260.3
2024-06-30 18:08:45,U0016,SEARCH,52.8
2024-06-29 01:34:28,U0049,LOGIN,124.16
2024-06-10 07:10:08,U0019,LOGIN,381.93
2024-06-01 05:02:36,U0047,LOGIN,122.73
2024-06-25 11:25:48,U0046,ERROR,6298.29
2024-06-09 23:41:13,U0029,SEARCH,71.52
2024-06-18 05:23:52,U0025,ERROR,4652.55
2024-06-20 18:51:45,U0008,UPLOAD,170.85
2024-06-23 14:48:53,U0008,SEARCH,257.99
2024-06-18 12:53:14,U0046,LOGOUT,366.63
2024-06-04 23:49:32,U0021,ERROR,3493.79
2024-06-23 04:22:49,U0039,SEARCH,349.78
2024-06-22 13:14:45,U0015,SEARCH,159.48
2024-06-21 18:36:41,U0013,UPLOAD,449.48
2024-06-24 02:12:13,U0044,LOGOUT,26.14
2024-06-24 20:48:42,U0044,LOGIN,230.27
2024-06-05 03:02:20,U0008,LOGIN,212.3
2024-06-29 16:02:56,U0007,SEARCH,448.37
2024-06-09 04:34:36,U0005,LOGOUT,115.56
2024-06-10 17:19:25,U0039,UPLOAD,214.06
2024-06-12 07:18:46,U0028,SEARCH,153.69
2024-06-29 05:59:03,U0038,LOGOUT,398.96
2024-06-20 10:18:29,U0023,ERROR,5448.33
2024-06-20 15:12:39,U0032,SEARCH,90.74
2024-06-23 01:41:16,U0007,LOGIN,254.88
2024-06-12 04:55:36,U0041,DOWNLOAD,34.27
2024-06-03 13:34:39,U0005,ERROR,289.4
2024-06-09 16:39:41,U0025,SEARCH,176.94
2024-06-15 16:43:56,U0040,SEARCH,384.88
2024-06-26 05:47:03,U0050,ERROR,4220.9
2024-06-15 06:01:32,U0043,ERROR,4567.91
2024-06-27 07:59:10,U0022,UPLOAD,279.45
2024-06-01 20:35:14,U0049,LOGIN,226.6
2024-06-06 18:48:04,U0025,ERROR,7683.22
2024-06-22 11:36:55,U0030,LOGIN,104.9
2024-06-15 17:04:21,U0046,LOGIN,226.73
2024-06-16 04:02:30,U0046,LOGOUT,386.73
2024-06-28 14:45:51,U0044,ERROR,5006.37
2024-06-27 04:26:15,U0037,ERROR,5082.19
2024-06-08 14:06:55,U0033,LOGIN,146.43
2024-06-29 16:37:02,U0025,SEARCH,189.33
2024-06-14 19:23:37,U0021,LOGIN,303.42
2024-06-07 05:21:41,U0024,LOGOUT,376.19
2024-06-02 07:20:26,U0049,DOWNLOAD,183.8
2024-06-05 17:25:15,U0028,LOGOUT,191.54
2024-06-18 01:15:30,U0004,SEARCH,138.85
2024-06-16 03:37:20,U0038,LOGIN,350.24
2024-06-15 19:14:55,U0008,LOGOUT,29.46
2024-06-16 19:57:13,U0003,ERROR,7777.15
2024-06-28 13:49:31,U0033,DOWNLOAD,147.98
2024-06-23 19:14:24,U0038,LOGIN,171.93
2024-06-28 16:30:36,U0025,LOGOUT,66.91
2024-06-24 16:58:44,U0007,SEARCH,118.84
2024-06-25 02:44:02,U0033,UPLOAD,340.35
2024-06-09 02:08:05,U0040,LOGOUT,485.33
2024-06-10 19:03:57,U0032,SEARCH,487.57
2024-06-04 15:45:19,U0035,LOGOUT,147.27
2024-06-15 10:24:11,U0037,ERROR,2071.68
2024-06-05 11:08:19,U0046,UPLOAD,65.47
2024-06-17 08:26:41,U0018,LOGIN,404.57
2024-06-24 01:43:40,U0028,LOGOUT,401.91
2024-06-15 15:40:38,U0033,UPLOAD,227.8
2024-06-27 05:05:04,U0021,LOGOUT,213.1
2024-06-26 00:26:55,U0030,SEARCH,282.83
2024-06-01 21:40:27,U0041,SEARCH,434.1
2024-06-29 00:04:16,U0032,LOGOUT,481.82
2024-06-23 16:26:18,U0018,DOWNLOAD,275.71
2024-06-30 19:51:13,U0050,DOWNLOAD,468.63
2024-06-03 21:46:01,U0034,LOGOUT,241.99
2024-06-12 16:03:21,U0010,SEARCH,387.45
2024-06-22 03:15:52,U0027,LOGOUT,418.5
2024-06-04 03:03:48,U0041,LOGOUT,217.97
2024-06-14 22:25:52,U0042,LOGIN,349.69
2024-06-12 11:06:40,U0026,LOGOUT,91.98
2024-06-02 08:16:39,U0016,UPLOAD,169.06
2024-06-24 13:30:41,U0036,DOWNLOAD,222.57
2024-06-02 19:06:44,U0013,LOGIN,85.49
2024-06-13 13:03:14,U0018,SEARCH,104.47
2024-06-03 01:12:15,U0047,ERROR,228.18
2024-06-05 01:47:06,U0021,SEARCH,436.24
2024-06-20 18:11:50,U0024,SEARCH,445.15
2024-06-20 06:24:58,U0047,UPLOAD,133.3
2024-06-28 17:13:55,U0048,SEARCH,77.91
2024-06-29 04:14:16,U0050,DOWNLOAD,140.87
2024-06-05 09:08:50,U0016,SEARCH,391.13
2024-06-16 05:08:58,U0022,UPLOAD,373.87
2024-06-12 10:53:16,U0028,LOGOUT,71.27
2024-06-11 09:27:16,U0018,ERROR,2326.04
2024-06-29 14:47:42,U0004,ERROR,3403.61
2024-06-06 11:36:34,U0021,SEARCH,247.93
2024-06-12 23:00:52,U0018,DOWNLOAD,469.75
2024-06-18 14:55:24,U0031,SEARCH,414.26
2024-06-02 00:33:11,U0042,DOWNLOAD,310.79
2024-06-03 15:41:52,U0045,DOWNLOAD,342.37
2024-06-13 06:44:47,U0036,LOGOUT,326.7
2024-06-18 14:45:24,U0044,LOGIN,436.14
2024-06-22 11:26:11,U0025,LOGIN,481.16
2024-06-13 09:43:05,U0020,LOGIN,414.9
2024-06-12 10:19:52,U0020,LOGOUT,447.32
2024-06-22 07:17:32,U0041,LOGOUT,409.88
2024-06-20 17:21:38,U0003,LOGOUT,58.45
2024-06-24 20:51:45,U0031,SEARCH,464.72
2024-06-17 03:38:58,U0046,ERROR,8270.99
2024-06-05 20:58:09,U0011,SEARCH,263.04
2024-06-18 01:56:32,U0027,SEARCH,410.45
2024-06-16 20:42:45,U0030,SEARCH,385.75
2024-06-09 22:04:19,U0041,ERROR,5787.83
2024-06-01 03:35:00,U0026,LOGOUT,166.66
2024-06-28 22:51:59,U0006,LOGIN,139.81
2024-06-07 07:34:09,U0039,SEARCH,400.47
2024-06-16 12:07:37,U0029,ERROR,6629.79
2024-06-13 15:42:50,U0012,SEARCH,416.85
2024-06-14 16:19:03,U0013,LOGIN,196.45
2024-06-20 02:27:14,U0025,DOWNLOAD,444.48
2024-06-11 21:32:47,U0002,DOWNLOAD,463.09
2024-06-30 17:02:07,U0041,LOGOUT,62.71
2024-06-23 10:45:50,U0013,LOGOUT,428.88
2024-06-03 10:00:04,U0026,SEARCH,308.19
2024-06-08 05:53:24,U0006,DOWNLOAD,101.66
2024-06-28 12:53:09,U0008,LOGIN,272.4
2024-06-23 00:36:28,U0044,ERROR,2059.13
2024-06-10 20:40:53,U0013,DOWNLOAD,410.44
2024-06-13 22:08:55,U0019,SEARCH,203.4
2024-06-21 22:30:39,U0014,SEARCH,497.7
2024-06-14 17:40:50,U0047,SEARCH,220.8
2024-06-20 19:57:54,U0010,LOGIN,488.54
2024-06-12 10:21:38,U0040,ERROR,2272.45
2024-06-29 07:07:52,U0044,SEARCH,61.15
2024-06-23 18:17:12,U0009,DOWNLOAD,487.71
2024-06-20 07:11:05,U0044,LOGOUT,204.08
2024-06-21 13:10:10,U0048,SEARCH,55.07
2024-06-28 00:57:07,U0004,LOGIN,466.91
2024-06-23 20:40:33,U0023,DOWNLOAD,470.87
2024-06-30 00:59:27,U0046,SEARCH,41.85
2024-06-13 07:31:54,U0033,SEARCH,165.2
2024-06-20 03:51:18,U0043,LOGOUT,484.67
2024-06-28 03:56:06,U0003,SEARCH,144.94
2024-06-25 10:54:26,U0032,DOWNLOAD,441.39
2024-06-07 09:41:50,U0006,LOGOUT,274.6
2024-06-07 21:12:14,U0017,LOGIN,41.2
2024-06-07 04:58:51,U0032,DOWNLOAD,420.71
2024-06-18 12:07:13,U0028,LOGOUT,440.93
2024-06-30 18:07:01,U0049,DOWNLOAD,268.15
2024-06-22 03:42:54,U0011,LOGOUT,497.39
2024-06-08 08:14:10,U0036,UPLOAD,335.56
2024-06-22 08:37:30,U0004,LOGIN,46.19
2024-06-09 21:22:30,U0003,ERROR,1513.82
2024-06-23 16:14:57,U0028,LOGIN,449.68
2024-06-25 00:36:46,U0003,ERROR,8899.93
2024-06-28 05:26:34,U0032,ERROR,1056.79
2024-06-08 04:29:42,U0008,LOGOUT,117.79
2024-06-14 19:01:10,U0012,UPLOAD,379.97
2024-06-14 05:49:30,U0037,DOWNLOAD,301.13
2024-06-29 07:52:55,U0001,SEARCH,293.98
2024-06-21 05:09:47,U0005,LOGOUT,259.09
2024-06-05 13:52:24,U0022,LOGIN,347.03
2024-06-06 22:07:47,U0026,LOGOUT,465.99
2024-06-06 03:34:49,U0021,LOGIN,58.91
2024-06-24 07:04:18,U0030,SEARCH,149.27
2024-06-01 06:45:49,U0022,DOWNLOAD,334.96
2024-06-22 23:54:07,U0021,DOWNLOAD,499.91
2024-06-28 15:07:03,U0009,LOGOUT,43.37
2024-06-14 17:39:55,U0021,UPLOAD,377.02
2024-06-27 13:28:59,U0039,LOGOUT,211.45
2024-06-09 15:23:51,U0016,DOWNLOAD,435.45
2024-06-05 07:54:42,U0002,UPLOAD,98.21
2024-06-20 12:49:32,U0019,SEARCH,478.13
2024-06-08 11:34:47,U0008,LOGOUT,404.53
2024-06-16 01:17:39,U0044,SEARCH,192.34
2024-06-05 15:58:40,U0024,SEARCH,255.02
2024-06-19 20:09:25,U0031,LOGOUT,308.16
2024-06-05 09:06:59,U0049,ERROR,3345.71
2024-06-10 01:07:13,U0028,SEARCH,64.61
2024-06-25 22:05:10,U0022,DOWNLOAD,344.69
2024-06-08 12:40:09,U0032,SEARCH,330.67
2024-06-05 01:49:56,U0019,ERROR,758.69
2024-06-24 04:27:27,U0020,LOGIN,81.34
2024-06-15 14:00:05,U0016,SEARCH,161.83
2024-06-03 07:36:26,U0036,LOGIN,41.65
2024-06-06 05:24:02,U0033,ERROR,895.64
2024-06-28 14:19:30,U0017,LOGOUT,301.07
2024-06-25 10:33:19,U0002,LOGIN,337.56
2024-06-09 17:11:36,U0012,UPLOAD,41.72
2024-06-21 04:58:05,U0046,LOGOUT,301.86
2024-06-23 02:06:40,U0049,SEARCH,319.43
2024-06-13 20:50:02,U0022,DOWNLOAD,438.25
2024-06-10 02:05:39,U0014,LOGIN,378.57
2024-06-30 07:46:21,U0017,DOWNLOAD,71.04
2024-06-26 22:35:35,U0002,LOGIN,76.01
2024-06-09 08:05:10,U0042,ERROR,6241.67
2024-06-30 05:14:58,U0047,ERROR,5585.57
2024-06-30 22:33:35,U0024,SEARCH,482.31
2024-06-20 04:12:18,U0020,LOGIN,84.85
2024-06-10 06:18:01,U0008,UPLOAD,354.1
2024-06-10 03:17:36,U0002,LOGOUT,331.34
2024-06-12 17:41:39,U0028,UPLOAD,431.93
2024-06-27 03:29:38,U0013,LOGIN,389.47
2024-06-08 04:37:31,U0031,ERROR,1092.31
2024-06-08 09:35:05,U0048,SEARCH,482.66
2024-06-23 21:19:29,U0002,UPLOAD,300.91
2024-06-10 18:34:34,U0019,SEARCH,420.24
2024-06-03 11:19:43,U0022,LOGIN,322.6
2024-06-21 23:04:09,U0027,UPLOAD,373.8
2024-06-29 22:12:12,U0047,SEARCH,159.57
2024-06-24 15:58:28,U0026,ERROR,5339.8
2024-06-30 16:26:37,U0044,DOWNLOAD,436.46
2024-06-12 06:11:23,U0046,LOGIN,29.13
2024-06-28 23:33:30,U0021,SEARCH,148.57
2024-06-21 06:00:01,U0031,LOGIN,318.89
2024-06-17 20:00:34,U0029,SEARCH,29.99
2024-06-14 23:33:24,U0047,LOGIN,185.05
2024-06-12 06:25:11,U0033,LOGOUT,456.35
2024-06-17 11:08:30,U0039,UPLOAD,363.3
2024-06-23 17:48:14,U0009,DOWNLOAD,367.04
2024-06-19 22:48:55,U0027,UPLOAD,343.09
2024-06-18 11:43:41,U0031,UPLOAD,425.38
2024-06-11 01:24:55,U0019,SEARCH,61.37
2024-06-24 10:36:26,U0009,LOGIN,95.03
2024-06-24 21:26:16,U0007,UPLOAD,472.67
2024-06-24 23:13:53,U0020,LOGOUT,287.28
2024-06-01 21:07:25,U0023,DOWNLOAD,191.38
2024-06-08 16:47:19,U0012,UPLOAD,449.34
2024-06-02 13:14:51,U0005,LOGOUT,74.71
2024-06-12 00:06:47,U0008,SEARCH,253.46
2024-06-17 12:30:23,U0023,UPLOAD,389.65
2024-06-28 00:58:41,U0018,DOWNLOAD,429.64
2024-06-26 00:28:11,U0039,SEARCH,359.07
2024-06-22 06:06:18,U0030,DOWNLOAD,382.77
2024-06-06 03:22:22,U0040,SEARCH,432.03
2024-06-05 22:41:05,U0036,LOGIN,70.6
2024-06-06 17:32:56,U0014,DOWNLOAD,95.38
2024-06-15 04:20:52,U0046,ERROR,4577.77
2024-06-05 19:41:10,U0010,SEARCH,180.61
2024-06-07 16:30:59,U0008,UPLOAD,230.77
2024-06-21 04:23:01,U0050,UPLOAD,137.75
2024-06-23 23:51:28,U0022,LOGOUT,102.21
2024-06-13 21:55:50,U0024,SEARCH,219.2
2024-06-12 21:58:17,U0010,UPLOAD,274.23
2024-06-12 01:51:04,U0009,UPLOAD,218.44
2024-06-20 20:52:47,U0030,DOWNLOAD,267.75
2024-06-18 13:29:51,U0002,ERROR,6942.86
2024-06-26 02:45:17,U0005,LOGIN,171.11
2024-06-08 23:27:07,U0028,LOGIN,384.41
2024-06-08 07:52:18,U0037,LOGIN,323.17
2024-06-26 05:35:08,U0019,ERROR,7977.76
2024-06-27 21:00:10,U0020,SEARCH,170.57
2024-06-17 16:58:20,U0001,UPLOAD,452.1
2024-06-30 15:10:07,U0010,SEARCH,234.17
2024-06-10 22:59:52,U0035,SEARCH,316.73
2024-06-22 11:08:05,U0045,LOGOUT,409.68
2024-06-20 15:16:59,U0050,LOGIN,164.74
